timestamp,qber,skr,loss,source,feat_hour,feat_day_of_week,feat_day_of_year,feat_is_night,feat_time_segment,feat_qber_lag_1,feat_qber_lag_2,feat_qber_lag_3,feat_qber_lag_6,feat_qber_lag_12,feat_qber_lag_24,feat_qber_lag_48,feat_skr_lag_1,feat_skr_lag_2,feat_skr_lag_3,feat_skr_lag_6,feat_skr_lag_12,feat_skr_lag_24,feat_skr_lag_48,feat_loss_lag_1,feat_loss_lag_2,feat_loss_lag_3,feat_loss_lag_6,feat_loss_lag_12,feat_loss_lag_24,feat_loss_lag_48,feat_qber_delta,feat_qber_pct,feat_skr_delta,feat_skr_pct,feat_loss_delta,feat_loss_pct,feat_qber_roll5_mean,feat_qber_roll5_std,feat_qber_roll5_min,feat_qber_roll5_max,feat_qber_roll5_median,feat_qber_roll5_z,feat_skr_roll5_mean,feat_skr_roll5_std,feat_skr_roll5_min,feat_skr_roll5_max,feat_skr_roll5_median,feat_skr_roll5_z,feat_loss_roll5_mean,feat_loss_roll5_std,feat_loss_roll5_min,feat_loss_roll5_max,feat_loss_roll5_median,feat_loss_roll5_z,feat_qber_roll10_mean,feat_qber_roll10_std,feat_qber_roll10_min,feat_qber_roll10_max,feat_qber_roll10_median,feat_qber_roll10_z,feat_skr_roll10_mean,feat_skr_roll10_std,feat_skr_roll10_min,feat_skr_roll10_max,feat_skr_roll10_median,feat_skr_roll10_z,feat_loss_roll10_mean,feat_loss_roll10_std,feat_loss_roll10_min,feat_loss_roll10_max,feat_loss_roll10_median,feat_loss_roll10_z,feat_qber_roll20_mean,feat_qber_roll20_std,feat_qber_roll20_min,feat_qber_roll20_max,feat_qber_roll20_median,feat_qber_roll20_z,feat_skr_roll20_mean,feat_skr_roll20_std,feat_skr_roll20_min,feat_skr_roll20_max,feat_skr_roll20_median,feat_skr_roll20_z,feat_loss_roll20_mean,feat_loss_roll20_std,feat_loss_roll20_min,feat_loss_roll20_max,feat_loss_roll20_median,feat_loss_roll20_z,feat_qber_skr_ratio,feat_loss_skr_ratio,feat_qber_loss_product,feat_skr_inv,feat_loss_gradient,feat_qber_z_global,feat_skr_z_global,feat_loss_z_global,anomaly_score,anomaly_label,anomaly_score_autoencoder,anomaly_if,anomaly_ae,anomaly_type,combined_score
2025-06-30 09:15:33,0.0287,494869.0,,TOSHIBA-2025-W27,9,0,181,0,1,0.06525,0.06435,0.0666,0.063,0.0657,0.0621,0.064125,1256.9825,1241.8000000000002,1271.62,1326.08,1190.83,1307.6075,1278.0175,,,,,,,,-0.03655,-0.5601532567049808,493612.0175,392.69601406543046,,,0.0579849999999999,0.0163911904692733,0.0287,0.0666,0.065025,-1.7866304497465937,99973.1835,220753.4730723911,1226.515,494869.0,1256.9825,1.7888543768029548,,,,,,,0.0600875,0.011166873443359,0.0287,0.0666,0.0628875,-2.810768847628176,50632.70925,156088.72469928462,1226.515,494869.0,1275.26,2.8460498450855494,,,,,,,0.0611387499999999,0.0078578467110406,0.0287,0.0666,0.0620999999999999,-4.128198372007195,25960.76475,110369.5522680953,1190.83,494869.0,1287.385,4.248528924997262,,,,,,,5.799514619020387e-08,,,2.0207368010523995e-06,,0.0222794657670462,-0.3752842679569631,,0.7906772841821617,-1,10.641951636482698,True,True,BOTH,11.43262892066486
2025-07-01 11:09:45,0.0261,485041.0,,TOSHIBA-2025-W27,11,1,182,0,1,0.0951999999999999,0.095352,0.0972259999999999,0.0918,0.087576,0.0842079999999999,0.070656,141547.19999999998,148807.542,138663.288,154326.37499999997,161955.54899999997,176342.148,231039.9,,,,,,,,-0.0690999999999999,-0.7258403361344534,343493.80000000005,2.4267085466897265,,,0.0806635999999999,0.0306413966522414,0.0261,0.0972259999999999,0.0951999999999999,-1.7807151749399297,213022.4888,152147.79304365432,138663.288,485041.0,148807.542,1.7878570944630938,,,,,,,0.0855921999999999,0.0211121918952582,0.0261,0.0972259999999999,0.091557,-2.8179073160736907,183515.8327,106106.44071087544,138663.288,485041.0,152250.408,2.841723511597303,,,,,,,0.0873416999999999,0.0147710196957634,0.0261,0.0972259999999999,0.0892399999999999,-4.146071243650493,172896.23914999998,73970.08114499565,138663.288,485041.0,155618.17349999998,4.219878578179953,,,,,,,5.380988411288945e-08,,,2.06168138363561e-06,,-0.4847867898389512,-0.5056820816237007,,0.8029013656605422,-1,7.213927784812965,True,True,BOTH,8.016829150473507
2025-07-01 11:13:03,0.0276,468101.0,,TOSHIBA-2025-W27,11,1,182,0,1,0.0275,0.0267,0.0261,0.0972259999999999,0.0881759999999999,0.08215,0.072836,455130.0,476458.0,485041.0,138663.288,156437.24399999998,180060.84,220001.616,,,,,,,,9.99999999999994e-05,0.0036363636363636,12971.0,0.028499549579241,,,0.0406199999999999,0.0305173229494331,0.0261,0.0951999999999999,0.0275,-0.4266429274145035,405255.44,147829.81103778817,141547.19999999998,485041.0,468101.0,0.4251210196293591,,,,,,,0.0668231999999999,0.0343699620043108,0.0261,0.0972259999999999,0.0903769999999999,-1.141205800433543,276919.3579,167416.9282551413,138663.288,485041.0,152689.8945,1.1419492884772176,,,,,,,0.0784274999999999,0.0265297267855473,0.0261,0.0972259999999999,0.0892399999999999,-1.9158697113944403,217544.8505,130373.56573825591,138663.288,485041.0,155618.17349999998,1.9218324518562933,,,,,,,5.8961634348142815e-08,,,2.136291099570392e-06,,-0.1922485654508759,-0.7304418459210688,,0.7559440932454423,1,3.350015507682315,False,True,AE_ONLY,4.105959600927757
2025-07-01 11:11:58,0.0275,455130.0,,TOSHIBA-2025-W27,11,1,182,0,1,0.0267,0.0261,0.0951999999999999,0.0894399999999999,0.092628,0.081928,0.07254,476458.0,485041.0,141547.19999999998,151053.414,155467.24499999997,176299.299,225532.275,,,,,,,,0.0007999999999999,0.0299625468164792,-21328.0,-0.0447636517804297,,,0.0541703999999999,0.0375274323768626,0.0261,0.095352,0.0275,-0.7106907750087236,341396.74840000004,179472.0797495101,141547.19999999998,485041.0,455130.0,0.633709999676484,,,,,,,0.0732905999999999,0.0321846405196293,0.0261,0.0972259999999999,0.091557,-1.4227469768404708,245453.9981,156719.87243407284,138663.288,485041.0,152250.408,1.3379030919528356,,,,,,,0.0814358999999999,0.0237259600613247,0.0261,0.0972259999999999,0.0892399999999999,-2.2732863016118707,202459.0015,116581.90162578649,138663.288,485041.0,155618.17349999998,2.167326102734563,,,,,,,6.042229692615297e-08,,,2.19717443367829e-06,,-0.2117511137434142,-0.9025409546991774,,0.7652884952149648,-1,3.1668403179260025,True,True,BOTH,3.9321288131409675
2025-06-30 09:18:31,0.0299,511212.0,,TOSHIBA-2025-W27,9,0,181,0,1,0.0272,0.0279,0.0287,0.0666,0.060975,0.064575,0.0621,535758.0,535146.0,494869.0,1271.62,1297.7075000000002,1289.4225,1305.8275000000003,,,,,,,,0.0027,0.099264705882353,-24546.0,-0.045815461458345,,,0.03579,0.0164991817978953,0.0272,0.06525,0.0287,-0.3569873992631158,415648.3965,232289.9827935437,1256.9825,535758.0,511212.0,0.4113978672293231,,,,,,,0.05007,0.0186723123902745,0.0272,0.0666,0.0628875,-1.0802090056347589,208456.95325,267730.6880243054,1226.515,535758.0,1298.85,1.1308193654756342,,,,,,,0.0559949999999999,0.0142549105112663,0.0272,0.0666,0.0616499999999999,-1.8305972513384683,104868.058125,212718.08443454377,1190.83,535758.0,1292.72375,1.9102463382704893,,,,,,,5.848845488760045e-08,,,1.9561356149699146e-06,,0.2563100452775066,-0.1584454941723181,,0.7399487352292058,1,3.1641840222391333,False,True,AE_ONLY,3.9041327574683393
2025-06-30 09:16:32,0.0279,535146.0,,TOSHIBA-2025-W27,9,0,181,0,1,0.0287,0.06525,0.06435,0.062775,0.0616499999999999,0.06075,0.065025,494869.0,1256.9825,1241.8000000000002,1261.535,1267.2475000000002,1300.0325000000005,1288.6625,,,,,,,,-0.0007999999999999,-0.0278745644599303,40277.0,0.0813892161359874,,,0.05056,0.0203382459912353,0.0279,0.0666,0.06435,-1.1141570423410765,206757.0805,281752.9307222253,1241.8000000000002,535146.0,1271.62,1.1655208648876567,,,,,,,0.05678,0.0150854731447176,0.0279,0.0666,0.0628875,-1.9144245409440563,104017.5385,216818.6637055251,1226.515,535146.0,1275.26,1.9884287364003967,,,,,,,0.0592824999999999,0.0107457889548957,0.0279,0.0666,0.0617624999999999,-2.920446337790978,52651.238125,158257.44297660937,1190.83,535146.0,1287.385,3.048796649307125,,,,,,,5.21353051316837e-08,,,1.868648929451028e-06,,-0.1337409205732605,0.1591105978402679,,0.7698300379921766,-1,3.011927140986477,True,True,BOTH,3.781757178978654
2025-06-30 09:17:32,0.0272,535758.0,,TOSHIBA-2025-W27,9,0,181,0,1,0.0279,0.0287,0.06525,0.065025,0.0616499999999999,0.0623249999999999,0.062775,535146.0,494869.0,1256.9825,1226.515,1303.6225000000002,1321.215,1369.75,,,,,,,,-0.0007,-0.0250896057347671,612.0,0.0011436131448239,,,0.04268,0.0202021842878437,0.0272,0.06525,0.0287,-0.7662537762965951,313654.3565,285666.3474913084,1241.8000000000002,535758.0,494869.0,0.7774932029988505,,,,,,,0.0533575,0.0175891658967798,0.0272,0.0666,0.0628875,-1.4871370338708805,157465.4485,251742.9914728212,1226.515,535758.0,1284.28625,1.5026934783240684,,,,,,,0.0575487499999999,0.0128890316359747,0.0272,0.0666,0.0616499999999999,-2.354618318671287,79374.969625,190888.955854935,1190.83,535758.0,1292.72375,2.390829937389493,,,,,,,5.076919056738303e-08,,,1.8665143590949648e-06,,-0.2702587586210296,0.1672306082151197,,0.7421844922967453,1,2.9761333843065025,False,True,AE_ONLY,3.7183178766032476
2025-07-01 11:14:08,0.027,488233.0,,TOSHIBA-2025-W27,11,1,182,0,1,0.0276,0.0275,0.0267,0.095352,0.08904,0.087672,0.079992,468101.0,455130.0,476458.0,148807.542,155769.10199999998,166264.539,208855.647,,,,,,,,-0.0005999999999999,-0.0217391304347825,20132.0,0.0430078124165511,,,0.0269799999999999,0.0006140032573255,0.0261,0.0276,0.027,0.0325731170989491,474592.6,13413.080939892105,455130.0,488233.0,476458.0,1.016947564927596,,,,,,,0.0603431999999999,0.0352353851714121,0.0261,0.0972259999999999,0.0585199999999999,-0.9462987232236256,310310.0204,173439.3596418716,138663.288,488233.0,303091.707,1.0258512252777368,,,,,,,0.0753614999999999,0.0287746422932633,0.0261,0.0972259999999999,0.0892399999999999,-1.6806985646289752,233709.49975,142944.0365422926,138663.288,488233.0,155618.17349999998,1.7805814527610222,,,,,,,5.530146466953278e-08,,,2.0482023951678807e-06,,-0.3092638552061061,-0.463330654962709,,0.7281790130608293,1,2.9605127441408685,False,True,AE_ONLY,3.6886917572016977
2025-06-30 00:01:50,0.0282,495305.0,,TOSHIBA-2025-W27,0,0,181,1,0,0.0275,0.0,0.0315,0.0313,0.0317,0.0324,0.0314,508978.0,0.0,344098.0,350331.0,346215.0,334462.0,353560.0,,,,,,,,0.0006999999999999,0.0254545454545453,-13673.0,-0.0268636365422474,,,0.02346,0.0132088228090167,0.0,0.0315,0.0282,0.3588510549754923,340306.0,205220.87438538024,0.0,508978.0,353149.0,0.755278918210486,,,,,,,0.02752,0.0098072308924475,0.0,0.0322,0.03075,0.0693365953608433,342879.2,137017.01358898627,0.0,508978.0,348581.0,1.1124589275988446,,,,,,,0.0298,0.0071553439727535,0.0,0.0329,0.0316,-0.2236090963750378,342215.8,94488.7638770374,0.0,508978.0,343618.0,1.620184175540936,,,,,,,5.693461604465935e-08,,,2.0189580157680623e-06,,-0.0752332756956457,-0.3694994239644216,,0.675534176922896,1,2.92288265282916,False,True,AE_ONLY,3.598416829752056
2025-06-30 00:02:51,0.028,505362.0,,TOSHIBA-2025-W27,0,0,181,1,0,0.0282,0.0275,0.0,0.0302,0.0324,0.0319,0.0313,495305.0,508978.0,0.0,359273.0,333554.0,345376.0,342336.0,,,,,,,,-0.0001999999999999,-0.0070921985815602,10057.0,0.0203046607645793,,,0.0230399999999999,0.0129762475315478,0.0,0.0315,0.028,0.3822368514427048,370748.6,218464.6482541283,0.0,508978.0,495305.0,0.616179327299726,,,,,,,0.02711,0.0096793537433492,0.0,0.0322,0.03015,0.0919482874165564,358732.3,146376.52889118987,0.0,508978.0,351740.0,1.0017295881431807,,,,,,,0.02963,0.0071557190966019,0.0,0.0329,0.0316,-0.2277898248932164,350327.0,101290.204309982,0.0,508978.0,345156.5,1.5306021056640473,,,,,,,5.540582790158343e-08,,,1.9787795679136937e-06,,-0.1142383722807222,-0.236063240402519,,0.6623451810265832,1,2.759665434308401,False,True,AE_ONLY,3.422010615334984
